game_id,home_team_id,home_team_name,home_team_city,home_team_tricode,home_team_wins,home_team_losses,home_team_score,away_team_id,away_team_name,away_team_city,away_team_tricode,away_team_wins,away_team_losses,away_team_score,arena,arena_city,arena_state,arena_country,arena_timezone,gameTimeET,gameTimeUTC,duration,attendance,sellout
0022300163,1610612745,Rockets,Houston,HOU,4,3,128,1610612747,Lakers,Los Angeles,LAL,3,5,94,Toyota Center,Houston,TX,US,Central,2023-11-08T20:00:00Z,2023-11-09T01:00:00Z,2:12,18055,1
0022300499,1610612753,Magic,Orlando,ORL,21,15,117,1610612737,Hawks,Atlanta,ATL,14,21,110,Kia Center,Orlando,FL,US,Eastern,2024-01-07T18:00:00Z,2024-01-07T23:00:00Z,2:35,19349,1
0022300860,1610612761,Raptors,Toronto,TOR,22,38,105,1610612744,Warriors,Golden State,GSW,32,27,120,Scotiabank Arena,Toronto,ON,US,Eastern,2024-03-01T19:30:00Z,2024-03-02T00:30:00Z,2:10,19800,1
0022300925,1610612737,Hawks,Atlanta,ATL,29,35,103,1610612740,Pelicans,New Orleans,NOP,39,25,116,State Farm Arena,Atlanta,GA,US,Eastern,2024-03-10T18:00:00Z,2024-03-10T22:00:00Z,2:02,17695,1
0022300476,1610612758,Kings,Sacramento,SAC,20,13,138,1610612753,Magic,Orlando,ORL,19,15,135,Golden 1 Center,Sacramento,CA,US,Pacific,2024-01-03T22:00:00Z,2024-01-04T03:00:00Z,2:59,17832,1
0022300026,1610612747,Lakers,Los Angeles,LAL,6,5,134,1610612763,Grizzlies,Memphis,MEM,2,9,107,Crypto.com Arena,Los Angeles,CA,US,Pacific,2023-11-14T22:30:00Z,2023-11-15T03:30:00Z,2:15,18430,0
0022300708,1610612748,Heat,Miami,MIA,26,24,95,1610612746,Clippers,LA,LAC,33,15,103,Kaseya Center,Miami,FL,US,Eastern,2024-02-04T18:00:00Z,2024-02-04T23:00:00Z,2:17,19855,1
0022300358,1610612758,Kings,Sacramento,SAC,16,9,143,1610612764,Wizards,Washington,WAS,4,22,131,Golden 1 Center,Sacramento,CA,US,Pacific,2023-12-18T22:00:00Z,2023-12-19T03:00:00Z,2:17,17794,1
0022301119,1610612741,Bulls,Chicago,CHI,37,40,108,1610612752,Knicks,New York,NYK,45,32,100,United Center,Chicago,IL,US,Central,2024-04-05T20:00:00Z,2024-04-06T00:00:00Z,2:16,21599,1
0022300837,1610612752,Knicks,New York,NYK,35,24,92,1610612740,Pelicans,New Orleans,NOP,35,24,115,Madison Square Garden,New York,NY,US,Eastern,2024-02-27T19:30:00Z,2024-02-28T00:30:00Z,2:08,19812,1
0022300134,1610612753,Magic,Orlando,ORL,4,2,120,1610612747,Lakers,Los Angeles,LAL,3,3,101,Amway Center,Orlando,FL,US,Eastern,2023-11-04T19:00:00Z,2023-11-04T23:00:00Z,2:21,18846,1
0022300564,1610612762,Jazz,Utah,UTA,22,20,132,1610612754,Pacers,Indiana,IND,23,17,105,Delta Center,Salt Lake City,UT,US,Mountain,2024-01-15T21:00:00Z,2024-01-16T02:00:00Z,2:16,18206,1
0022300071,1610612763,Grizzlies,Memphis,MEM,0,1,104,1610612740,Pelicans,New Orleans,NOP,1,0,111,FedExForum,Memphis,TN,US,Central,2023-10-25T20:00:00Z,2023-10-26T00:00:00Z,2:21,17798,1
0022300421,1610612738,Celtics,Boston,BOS,24,6,128,1610612765,Pistons,Detroit,DET,2,29,122,TD Garden,Boston,MA,US,Eastern,2023-12-28T19:30:00Z,2023-12-29T00:30:00Z,2:31,19156,1
0022300972,1610612763,Grizzlies,Memphis,MEM,23,45,112,1610612760,Thunder,Oklahoma City,OKC,47,20,118,FedExForum,Memphis,TN,US,Central,2024-03-16T20:00:00Z,2024-03-17T00:00:00Z,2:19,17012,0
0022301230,1610612747,Lakers,Los Angeles,LAL,14,9,133,1610612740,Pelicans,New Orleans,NOP,12,11,89,T-Mobile Arena,Las Vegas,NV,US,Pacific,2023-12-07T21:00:00Z,2023-12-08T02:00:00Z,2:12,18017,1
0022301027,1610612765,Pistons,Detroit,DET,12,59,101,1610612740,Pelicans,New Orleans,NOP,44,27,114,Little Caesars Arena,Detroit,MI,US,Eastern,2024-03-24T15:00:00Z,2024-03-24T19:00:00Z,2:09,19922,0
0022300636,1610612754,Pacers,Indiana,IND,26,20,133,1610612756,Suns,Phoenix,PHX,26,19,131,Gainbridge Fieldhouse,Indianapolis,IN,US,Eastern,2024-01-26T19:00:00Z,2024-01-27T00:00:00Z,2:17,17274,1
0022300266,1610612751,Nets,Brooklyn,BKN,9,9,128,1610612766,Hornets,Charlotte,CHA,6,11,129,Barclays Center,Brooklyn,NY,US,Eastern,2023-11-30T19:30:00Z,2023-12-01T00:30:00Z,2:01,16072,0
0022300773,1610612749,Bucks,Milwaukee,MIL,35,20,97,1610612748,Heat,Miami,MIA,29,25,123,Fiserv Forum,Milwaukee,WI,US,Central,2024-02-13T20:00:00Z,2024-02-14T01:00:00Z,2:06,17520,1
0022300289,1610612762,Jazz,Utah,UTA,7,13,118,1610612757,Trail Blazers,Portland,POR,6,13,113,Delta Center,Salt Lake City,UT,US,Mountain,2023-12-02T21:30:00Z,2023-12-03T02:30:00Z,2:29,18206,1
0022300323,1610612757,Trail Blazers,Portland,POR,6,17,114,1610612762,Jazz,Utah,UTA,9,16,122,Moda Center,Portland,OR,US,Pacific,2023-12-14T22:00:00Z,2023-12-15T03:00:00Z,2:07,17842,0
0022301162,1610612749,Bucks,Milwaukee,MIL,49,31,117,1610612753,Magic,Orlando,ORL,46,34,99,Fiserv Forum,Milwaukee,WI,US,Central,2024-04-10T20:00:00Z,2024-04-11T00:00:00Z,2:12,17563,1
0022300909,1610612755,76ers,Philadelphia,PHI,35,28,95,1610612740,Pelicans,New Orleans,NOP,38,25,103,Wells Fargo Center,Philadelphia,PA,US,Eastern,2024-03-08T19:00:00Z,2024-03-09T00:00:00Z,2:14,19777,1
0022300231,1610612745,Rockets,Houston,HOU,7,6,111,1610612763,Grizzlies,Memphis,MEM,3,11,91,Toyota Center,Houston,TX,US,Central,2023-11-22T20:00:00Z,2023-11-23T01:00:00Z,2:18,18055,1
0022300661,1610612748,Heat,Miami,MIA,24,23,105,1610612756,Suns,Phoenix,PHX,27,20,118,Kaseya Center,Miami,FL,US,Eastern,2024-01-29T19:30:00Z,2024-01-30T00:30:00Z,2:12,19600,1
0022301070,1610612759,Spurs,San Antonio,SAS,18,56,130,1610612752,Knicks,New York,NYK,44,29,126,Frost Bank Center,San Antonio,TX,US,Central,2024-03-29T20:00:00Z,2024-03-30T00:00:00Z,2:37,18604,1
0022301135,1610612766,Hornets,Charlotte,CHA,19,59,118,1610612760,Thunder,Oklahoma City,OKC,53,25,121,Spectrum Center,Charlotte,NC,US,Eastern,2024-04-07T18:00:00Z,2024-04-07T22:00:00Z,2:13,16556,0
0022300374,1610612765,Pistons,Detroit,DET,2,26,111,1610612762,Jazz,Utah,UTA,11,18,119,Little Caesars Arena,Detroit,MI,US,Eastern,2023-12-21T19:00:00Z,2023-12-22T00:00:00Z,2:08,18122,0
0022300724,1610612762,Jazz,Utah,UTA,26,26,124,1610612760,Thunder,Oklahoma City,OKC,35,16,117,Delta Center,Salt Lake City,UT,US,Mountain,2024-02-06T21:00:00Z,2024-02-07T02:00:00Z,2:08,18206,1
0022300548,1610612759,Spurs,San Antonio,SAS,7,31,116,1610612741,Bulls,Chicago,CHI,19,22,122,Frost Bank Center,San Antonio,TX,US,Central,2024-01-13T20:30:00Z,2024-01-14T01:30:00Z,2:08,18354,1
0022300118,1610612738,Celtics,Boston,BOS,4,0,155,1610612754,Pacers,Indiana,IND,2,2,104,TD Garden,Boston,MA,US,Eastern,2023-11-01T19:30:00Z,2023-11-01T23:30:00Z,2:03,19156,1
0022301066,1610612751,Nets,Brooklyn,BKN,29,45,125,1610612741,Bulls,Chicago,CHI,35,39,108,Barclays Center,Brooklyn,NY,US,Eastern,2024-03-29T19:30:00Z,2024-03-29T23:30:00Z,2:13,17894,1
0022300677,1610612751,Nets,Brooklyn,BKN,19,28,120,1610612756,Suns,Phoenix,PHX,28,20,136,Barclays Center,Brooklyn,NY,US,Eastern,2024-01-31T20:30:00Z,2024-02-01T01:30:00Z,2:22,17732,1
0022300227,1610612737,Hawks,Atlanta,ATL,7,7,147,1610612751,Nets,Brooklyn,BKN,6,8,145,State Farm Arena,Atlanta,GA,US,Eastern,2023-11-22T19:30:00Z,2023-11-23T00:30:00Z,2:37,17340,1
0022300732,1610612758,Kings,Sacramento,SAC,29,21,120,1610612765,Pistons,Detroit,DET,7,43,133,Golden 1 Center,Sacramento,CA,US,Pacific,2024-02-07T22:00:00Z,2024-02-08T03:00:00Z,2:10,17832,1
0022300362,1610612744,Warriors,Golden State,GSW,13,14,132,1610612738,Celtics,Boston,BOS,20,6,126,Chase Center,San Francisco,CA,US,Pacific,2023-12-19T22:00:00Z,2023-12-20T03:00:00Z,2:24,18064,1
0022300698,1610612755,76ers,Philadelphia,PHI,30,18,121,1610612751,Nets,Brooklyn,BKN,20,28,136,Wells Fargo Center,Philadelphia,PA,US,Eastern,2024-02-03T18:00:00Z,2024-02-03T23:00:00Z,2:12,20673,1
0022301123,1610612740,Pelicans,New Orleans,NOP,45,32,109,1610612759,Spurs,San Antonio,SAS,19,58,111,Smoothie King Center,New Orleans,LA,US,Central,2024-04-05T20:00:00Z,2024-04-06T00:00:00Z,2:02,17422,1
0022301089,1610612754,Pacers,Indiana,IND,43,33,133,1610612751,Nets,Brooklyn,BKN,29,47,111,Gainbridge Fieldhouse,Indianapolis,IN,US,Eastern,2024-04-01T19:00:00Z,2024-04-01T23:00:00Z,2:20,16522,0
0022300948,1610612754,Pacers,Indiana,IND,37,30,129,1610612741,Bulls,Chicago,CHI,32,34,132,Gainbridge Fieldhouse,Indianapolis,IN,US,Eastern,2024-03-13T19:30:00Z,2024-03-13T23:30:00Z,2:44,17274,1
0022300270,1610612750,Timberwolves,Minnesota,MIN,14,4,101,1610612762,Jazz,Utah,UTA,6,13,90,Target Center,Minneapolis,MN,US,Central,2023-11-30T20:00:00Z,2023-12-01T01:00:00Z,2:03,18024,1
0022300620,1610612764,Wizards,Washington,WAS,7,36,107,1610612750,Timberwolves,Minnesota,MIN,31,13,118,Capital One Arena,Washington,DC,US,Eastern,2024-01-24T19:00:00Z,2024-01-25T00:00:00Z,2:20,15446,0
0022301031,1610612750,Timberwolves,Minnesota,MIN,49,22,114,1610612744,Warriors,Golden State,GSW,36,34,110,Target Center,Minneapolis,MN,US,Central,2024-03-24T19:00:00Z,2024-03-24T23:00:00Z,2:19,18024,1
0022301174,1610612739,Cavaliers,Cleveland,CLE,48,33,129,1610612754,Pacers,Indiana,IND,46,35,120,Rocket Mortgage FieldHouse,Cleveland,OH,US,Eastern,2024-04-12T19:30:00Z,2024-04-12T23:30:00Z,2:11,19432,1
0022300335,1610612766,Hornets,Charlotte,CHA,7,17,82,1610612755,76ers,Philadelphia,PHI,18,7,135,Spectrum Center,Charlotte,NC,US,Eastern,2023-12-16T19:00:00Z,2023-12-17T00:00:00Z,2:01,17829,0
0022300765,1610612745,Rockets,Houston,HOU,24,29,105,1610612752,Knicks,New York,NYK,33,21,103,Toyota Center,Houston,TX,US,Central,2024-02-12T20:00:00Z,2024-02-13T01:00:00Z,2:26,16790,0
0022300509,1610612748,Heat,Miami,MIA,21,15,120,1610612745,Rockets,Houston,HOU,18,17,113,Kaseya Center,Miami,FL,US,Eastern,2024-01-08T19:30:00Z,2024-01-09T00:30:00Z,2:19,19694,1
0022300159,1610612755,76ers,Philadelphia,PHI,6,1,106,1610612738,Celtics,Boston,BOS,5,2,103,Wells Fargo Center,Philadelphia,PA,US,Eastern,2023-11-08T19:00:00Z,2023-11-09T00:00:00Z,2:11,19953,1
0022300508,1610612764,Wizards,Washington,WAS,6,30,128,1610612760,Thunder,Oklahoma City,OKC,24,11,136,Capital One Arena,Washington,DC,US,Eastern,2024-01-08T19:00:00Z,2024-01-09T00:00:00Z,2:15,15297,0
0022300158,1610612754,Pacers,Indiana,IND,5,3,134,1610612762,Jazz,Utah,UTA,2,7,118,Gainbridge Fieldhouse,Indianapolis,IN,US,Eastern,2023-11-08T19:00:00Z,2023-11-09T00:00:00Z,2:09,14509,0
0022300271,1610612760,Thunder,Oklahoma City,OKC,12,6,133,1610612747,Lakers,Los Angeles,LAL,11,9,110,Paycom Center,Oklahoma City,OK,US,Central,2023-11-30T20:00:00Z,2023-12-01T01:00:00Z,2:08,17401,0
0022300621,1610612748,Heat,Miami,MIA,24,20,96,1610612763,Grizzlies,Memphis,MEM,17,27,105,Kaseya Center,Miami,FL,US,Eastern,2024-01-24T19:30:00Z,2024-01-25T00:30:00Z,2:13,19600,1
0022301030,1610612749,Bucks,Milwaukee,MIL,46,25,118,1610612760,Thunder,Oklahoma City,OKC,49,21,93,Fiserv Forum,Milwaukee,WI,US,Central,2024-03-24T19:00:00Z,2024-03-24T23:00:00Z,2:08,17912,1
0022301175,1610612752,Knicks,New York,NYK,49,32,111,1610612751,Nets,Brooklyn,BKN,32,49,107,Madison Square Garden,New York,NY,US,Eastern,2024-04-12T19:30:00Z,2024-04-12T23:30:00Z,2:15,19812,1
0022300334,1610612749,Bucks,Milwaukee,MIL,18,7,146,1610612765,Pistons,Detroit,DET,2,24,114,Fiserv Forum,Milwaukee,WI,US,Central,2023-12-16T18:00:00Z,2023-12-16T23:00:00Z,2:13,17666,1
0022300764,1610612761,Raptors,Toronto,TOR,19,35,99,1610612759,Spurs,San Antonio,SAS,11,43,122,Scotiabank Arena,Toronto,ON,US,Eastern,2024-02-12T19:30:00Z,2024-02-13T00:30:00Z,2:05,19800,1
0022300949,1610612748,Heat,Miami,MIA,35,30,88,1610612743,Nuggets,Denver,DEN,46,20,100,Kaseya Center,Miami,FL,US,Eastern,2024-03-13T19:30:00Z,2024-03-13T23:30:00Z,2:06,19921,1
0022301067,1610612739,Cavaliers,Cleveland,CLE,45,29,117,1610612755,76ers,Philadelphia,PHI,39,35,114,Rocket Mortgage FieldHouse,Cleveland,OH,US,Eastern,2024-03-29T19:30:00Z,2024-03-29T23:30:00Z,2:19,19432,1
0022300676,1610612764,Wizards,Washington,WAS,9,38,109,1610612746,Clippers,LA,LAC,31,15,125,Capital One Arena,Washington,DC,US,Eastern,2024-01-31T19:00:00Z,2024-02-01T00:00:00Z,2:06,17201,0
0022300226,1610612753,Magic,Orlando,ORL,10,5,124,1610612743,Nuggets,Denver,DEN,10,5,119,Amway Center,Orlando,FL,US,Eastern,2023-11-22T19:00:00Z,2023-11-23T00:00:00Z,2:22,18237,0
0022300733,1610612754,Pacers,Indiana,IND,29,24,109,1610612744,Warriors,Golden State,GSW,24,25,131,Gainbridge Fieldhouse,Indianapolis,IN,US,Eastern,2024-02-08T19:00:00Z,2024-02-09T00:00:00Z,2:08,17274,1
0022300363,1610612757,Trail Blazers,Portland,POR,7,19,109,1610612756,Suns,Phoenix,PHX,14,13,104,Moda Center,Portland,OR,US,Pacific,2023-12-19T22:00:00Z,2023-12-20T03:00:00Z,2:17,18233,0
0022300699,1610612737,Hawks,Atlanta,ATL,22,27,141,1610612744,Warriors,Golden State,GSW,21,25,134,State Farm Arena,Atlanta,GA,US,Eastern,2024-02-03T19:30:00Z,2024-02-04T00:30:00Z,2:31,17600,1
0022301122,1610612749,Bucks,Milwaukee,MIL,47,30,111,1610612761,Raptors,Toronto,TOR,24,53,117,Fiserv Forum,Milwaukee,WI,US,Central,2024-04-05T20:00:00Z,2024-04-06T00:00:00Z,2:21,17750,1
0022301088,1610612765,Pistons,Detroit,DET,13,62,108,1610612763,Grizzlies,Memphis,MEM,25,50,110,Little Caesars Arena,Detroit,MI,US,Eastern,2024-04-01T19:00:00Z,2024-04-01T23:00:00Z,2:09,19999,0
0022300549,1610612762,Jazz,Utah,UTA,21,20,132,1610612747,Lakers,Los Angeles,LAL,19,21,125,Delta Center,Salt Lake City,UT,US,Mountain,2024-01-13T21:30:00Z,2024-01-14T02:30:00Z,2:18,18206,1
0022300119,1610612748,Heat,Miami,MIA,1,4,105,1610612751,Nets,Brooklyn,BKN,2,2,109,Kaseya Center,Miami,FL,US,Eastern,2023-11-01T19:30:00Z,2023-11-01T23:30:00Z,2:14,19600,1
0022300230,1610612754,Pacers,Indiana,IND,8,6,131,1610612761,Raptors,Toronto,TOR,7,8,132,Gainbridge Fieldhouse,Indianapolis,IN,US,Eastern,2023-11-22T19:30:00Z,2023-11-23T00:30:00Z,2:19,17091,0
0022300660,1610612751,Nets,Brooklyn,BKN,19,27,147,1610612762,Jazz,Utah,UTA,24,24,114,Barclays Center,Brooklyn,NY,US,Eastern,2024-01-29T19:30:00Z,2024-01-30T00:30:00Z,2:10,16054,0
0022301071,1610612743,Nuggets,Denver,DEN,51,23,98,1610612750,Timberwolves,Minnesota,MIN,51,22,111,Ball Arena,Denver,CO,US,Mountain,2024-03-29T21:00:00Z,2024-03-30T01:00:00Z,2:15,19844,1
0022301134,1610612738,Celtics,Boston,BOS,62,16,124,1610612757,Trail Blazers,Portland,POR,21,57,107,TD Garden,Boston,MA,US,Eastern,2024-04-07T18:00:00Z,2024-04-07T22:00:00Z,1:51,19156,1
0022300375,1610612739,Cavaliers,Cleveland,CLE,16,13,104,1610612740,Pelicans,New Orleans,NOP,17,12,123,Rocket Mortgage FieldHouse,Cleveland,OH,US,Eastern,2023-12-21T19:30:00Z,2023-12-22T00:30:00Z,1:55,19432,1
0022300725,1610612756,Suns,Phoenix,PHX,30,21,114,1610612749,Bucks,Milwaukee,MIL,33,18,106,Footprint Center,Phoenix,AZ,US,Mountain,2024-02-06T22:00:00Z,2024-02-07T03:00:00Z,2:35,17071,1
0022300908,1610612758,Kings,Sacramento,SAC,36,26,131,1610612759,Spurs,San Antonio,SAS,13,50,129,Golden 1 Center,Sacramento,CA,US,Pacific,2024-03-07T22:00:00Z,2024-03-08T03:00:00Z,2:16,17968,1
0022301026,1610612757,Trail Blazers,Portland,POR,19,52,111,1610612743,Nuggets,Denver,DEN,50,21,114,Moda Center,Portland,OR,US,Pacific,2024-03-23T22:00:00Z,2024-03-24T02:00:00Z,2:22,18629,0
0022300637,1610612761,Raptors,Toronto,TOR,16,29,107,1610612746,Clippers,LA,LAC,29,14,127,Scotiabank Arena,Toronto,ON,US,Eastern,2024-01-26T19:30:00Z,2024-01-27T00:30:00Z,2:11,19800,1
0022300267,1610612748,Heat,Miami,MIA,11,8,142,1610612754,Pacers,Indiana,IND,9,8,132,Kaseya Center,Miami,FL,US,Eastern,2023-11-30T19:30:00Z,2023-12-01T00:30:00Z,2:33,19604,1
0022300772,1610612753,Magic,Orlando,ORL,29,25,113,1610612760,Thunder,Oklahoma City,OKC,37,17,127,Kia Center,Orlando,FL,US,Eastern,2024-02-13T19:30:00Z,2024-02-14T00:30:00Z,2:18,19301,1
0022300288,1610612756,Suns,Phoenix,PHX,12,8,116,1610612763,Grizzlies,Memphis,MEM,5,14,109,Footprint Center,Phoenix,AZ,US,Mountain,2023-12-02T21:00:00Z,2023-12-03T02:00:00Z,2:27,17071,1
0022300322,1610612743,Nuggets,Denver,DEN,17,9,124,1610612751,Nets,Brooklyn,BKN,13,11,101,Ball Arena,Denver,CO,US,Mountain,2023-12-14T21:00:00Z,2023-12-15T02:00:00Z,2:13,19636,1
0022301163,1610612760,Thunder,Oklahoma City,OKC,55,25,127,1610612759,Spurs,San Antonio,SAS,20,60,89,Paycom Center,Oklahoma City,OK,US,Central,2024-04-10T20:00:00Z,2024-04-11T00:00:00Z,1:56,17229,0
0022300836,1610612738,Celtics,Boston,BOS,46,12,117,1610612755,76ers,Philadelphia,PHI,33,25,99,TD Garden,Boston,MA,US,Eastern,2024-02-27T19:30:00Z,2024-02-28T00:30:00Z,2:17,19156,1
0022300135,1610612740,Pelicans,New Orleans,NOP,4,2,105,1610612737,Hawks,Atlanta,ATL,4,2,123,Smoothie King Center,New Orleans,LA,US,Central,2023-11-04T19:00:00Z,2023-11-04T23:00:00Z,2:06,17237,1
0022300565,1610612747,Lakers,Los Angeles,LAL,20,21,112,1610612760,Thunder,Oklahoma City,OKC,27,12,105,Crypto.com Arena,Los Angeles,CA,US,Pacific,2024-01-15T22:30:00Z,2024-01-16T03:30:00Z,2:05,18997,1
0022300070,1610612741,Bulls,Chicago,CHI,0,1,104,1610612760,Thunder,Oklahoma City,OKC,1,0,124,United Center,Chicago,IL,US,Central,2023-10-25T20:00:00Z,2023-10-26T00:00:00Z,2:05,21369,1
0022300420,1610612742,Mavericks,Dallas,DAL,18,13,110,1610612739,Cavaliers,Cleveland,CLE,18,13,113,American Airlines Center,Dallas,TX,US,Central,2023-12-27T20:30:00Z,2023-12-28T01:30:00Z,2:16,20377,1
0022300973,1610612747,Lakers,Los Angeles,LAL,36,32,121,1610612744,Warriors,Golden State,GSW,35,31,128,Crypto.com Arena,Los Angeles,CA,US,Pacific,2024-03-16T20:30:00Z,2024-03-17T00:30:00Z,2:25,18997,1
0022300709,1610612750,Timberwolves,Minnesota,MIN,35,15,111,1610612745,Rockets,Houston,HOU,23,26,90,Target Center,Minneapolis,MN,US,Central,2024-02-04T19:00:00Z,2024-02-05T00:00:00Z,2:16,18024,1
0022300359,1610612747,Lakers,Los Angeles,LAL,15,12,109,1610612752,Knicks,New York,NYK,15,11,114,Crypto.com Arena,Los Angeles,CA,US,Pacific,2023-12-18T22:30:00Z,2023-12-19T03:30:00Z,2:16,18997,1
0022301118,1610612738,Celtics,Boston,BOS,61,16,101,1610612758,Kings,Sacramento,SAC,44,33,100,TD Garden,Boston,MA,US,Eastern,2024-04-05T19:30:00Z,2024-04-05T23:30:00Z,2:03,19156,1
0022300532,1610612755,76ers,Philadelphia,PHI,24,13,112,1610612758,Kings,Sacramento,SAC,23,15,93,Wells Fargo Center,Philadelphia,PA,US,Eastern,2024-01-12T19:30:00Z,2024-01-13T00:30:00Z,2:16,19766,1
0022300162,1610612741,Bulls,Chicago,CHI,3,6,115,1610612756,Suns,Phoenix,PHX,4,4,116,United Center,Chicago,IL,US,Central,2023-11-08T20:00:00Z,2023-11-09T01:00:00Z,2:35,18220,0
0022300498,1610612751,Nets,Brooklyn,BKN,16,21,127,1610612757,Trail Blazers,Portland,POR,10,25,134,Barclays Center,Brooklyn,NY,US,Eastern,2024-01-07T15:00:00Z,2024-01-07T20:00:00Z,2:40,17732,1
0022300861,1610612763,Grizzlies,Memphis,MEM,20,40,92,1610612757,Trail Blazers,Portland,POR,16,42,122,FedExForum,Memphis,TN,US,Central,2024-03-01T20:00:00Z,2024-03-02T01:00:00Z,2:08,15493,0
0022300924,1610612746,Clippers,LA,LAC,41,22,117,1610612749,Bucks,Milwaukee,MIL,42,23,124,Crypto.com Arena,Los Angeles,CA,US,Pacific,2024-03-10T15:00:00Z,2024-03-10T19:00:00Z,2:19,19370,1
0022300477,1610612759,Spurs,San Antonio,SAS,5,29,121,1610612749,Bucks,Milwaukee,MIL,25,10,125,Frost Bank Center,San Antonio,TX,US,Central,2024-01-04T19:30:00Z,2024-01-05T00:30:00Z,2:17,19082,1
0022300027,1610612766,Hornets,Charlotte,CHA,3,8,99,1610612749,Bucks,Milwaukee,MIL,8,4,130,Spectrum Center,Charlotte,NC,US,Eastern,2023-11-17T19:00:00Z,2023-11-18T00:00:00Z,2:10,19258,1
0022300877,1610612759,Spurs,San Antonio,SAS,13,48,117,1610612754,Pacers,Indiana,IND,34,28,105,Frost Bank Center,San Antonio,TX,US,Central,2024-03-03T19:00:00Z,2024-03-04T00:00:00Z,2:15,18027,0
0022300174,1610612738,Celtics,Boston,BOS,7,2,117,1610612761,Raptors,Toronto,TOR,4,5,94,TD Garden,Boston,MA,US,Eastern,2023-11-11T19:00:00Z,2023-11-12T00:00:00Z,2:04,19156,1
0022300524,1610612762,Jazz,Utah,UTA,19,20,124,1610612743,Nuggets,Denver,DEN,26,13,111,Delta Center,Salt Lake City,UT,US,Mountain,2024-01-10T22:00:00Z,2024-01-11T03:00:00Z,2:23,18206,1
0022300031,1610612761,Raptors,Toronto,TOR,5,7,105,1610612738,Celtics,Boston,BOS,10,2,108,Scotiabank Arena,Toronto,ON,US,Eastern,2023-11-17T19:30:00Z,2023-11-18T00:30:00Z,2:03,19800,1
0022300461,1610612740,Pelicans,New Orleans,NOP,20,14,112,1610612751,Nets,Brooklyn,BKN,15,19,85,Smoothie King Center,New Orleans,LA,US,Central,2024-01-02T20:00:00Z,2024-01-03T01:00:00Z,1:56,16253,0
0022300932,1610612747,Lakers,Los Angeles,LAL,36,30,120,1610612750,Timberwolves,Minnesota,MIN,44,21,109,Crypto.com Arena,Los Angeles,CA,US,Pacific,2024-03-10T21:30:00Z,2024-03-11T01:30:00Z,2:15,18997,1
0022300898,1610612762,Jazz,Utah,UTA,28,35,117,1610612741,Bulls,Chicago,CHI,30,32,119,Delta Center,Salt Lake City,UT,US,Mountain,2024-03-06T21:00:00Z,2024-03-07T02:00:00Z,2:14,18206,1
0022300748,1610612742,Mavericks,Dallas,DAL,30,23,146,1610612760,Thunder,Oklahoma City,OKC,35,17,111,American Airlines Center,Dallas,TX,US,Central,2024-02-10T15:00:00Z,2024-02-10T20:00:00Z,2:14,20277,0
0022300318,1610612762,Jazz,Utah,UTA,8,16,117,1610612752,Knicks,New York,NYK,13,10,113,Delta Center,Salt Lake City,UT,US,Mountain,2023-12-13T21:00:00Z,2023-12-14T02:00:00Z,2:29,18206,1
0022301159,1610612737,Hawks,Atlanta,ATL,36,44,114,1610612766,Hornets,Charlotte,CHA,20,60,115,State Farm Arena,Atlanta,GA,US,Eastern,2024-04-10T19:30:00Z,2024-04-10T23:30:00Z,2:09,16158,0
0022300573,1610612752,Knicks,New York,NYK,24,17,109,1610612745,Rockets,Houston,HOU,19,21,94,Madison Square Garden,New York,NY,US,Eastern,2024-01-17T19:30:00Z,2024-01-18T00:30:00Z,2:16,19439,0
0022300089,1610612764,Wizards,Washington,WAS,1,1,113,1610612763,Grizzlies,Memphis,MEM,0,3,106,Capital One Arena,Washington,DC,US,Eastern,2023-10-28T19:00:00Z,2023-10-28T23:00:00Z,2:17,16191,0
0022300123,1610612750,Timberwolves,Minnesota,MIN,2,2,110,1610612743,Nuggets,Denver,DEN,4,1,89,Target Center,Minneapolis,MN,US,Central,2023-11-01T20:00:00Z,2023-11-02T00:00:00Z,2:11,18024,1
0022300820,1610612764,Wizards,Washington,WAS,9,48,105,1610612739,Cavaliers,Cleveland,CLE,37,19,114,Capital One Arena,Washington,DC,US,Eastern,2024-02-25T18:00:00Z,2024-02-25T23:00:00Z,2:14,17895,0
0022301227,1610612738,Celtics,Boston,BOS,16,5,133,1610612752,Knicks,New York,NYK,12,9,123,TD Garden,Boston,MA,US,Eastern,2023-12-08T19:30:00Z,2023-12-09T00:30:00Z,2:16,19156,1
0022300965,1610612759,Spurs,San Antonio,SAS,14,53,106,1610612743,Nuggets,Denver,DEN,47,20,117,Moody Center,Austin,TX,US,Central,2024-03-15T20:30:00Z,2024-03-16T00:30:00Z,2:07,16223,1
0022300436,1610612756,Suns,Phoenix,PHX,16,15,133,1610612766,Hornets,Charlotte,CHA,7,23,119,Footprint Center,Phoenix,AZ,US,Mountain,2023-12-29T21:00:00Z,2023-12-30T02:00:00Z,2:10,17071,1
0022300066,1610612753,Magic,Orlando,ORL,1,0,116,1610612745,Rockets,Houston,HOU,0,1,86,Amway Center,Orlando,FL,US,Eastern,2023-10-25T19:00:00Z,2023-10-25T23:00:00Z,2:14,18846,1
0022301196,1610612760,Thunder,Oklahoma City,OKC,57,25,135,1610612742,Mavericks,Dallas,DAL,50,32,86,Paycom Center,Oklahoma City,OK,US,Central,2024-04-14T15:30:00Z,2024-04-14T19:30:00Z,1:56,18203,1
